Datetime,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                ,Cloud_Effect_Ratio,DNI_DHI_Ratio,Temperature_Category
2020-01-08 14:00:00,2020,1,8,14,0,22.5,0,0,0,3,0,0,0,0,88.85,,250.2488487,,nan                ,,,Cool
2020-01-08 15:00:00,2020,1,8,15,0,21.7,0,0,0,1,0,0,0,0,93.5,,250.7342557,,nan                ,,,Cool
2020-01-08 16:00:00,2020,1,8,16,0,21.2,0,0,0,1,0,0,0,0,95.83,,249.38151,,nan                ,,,Cool
2020-01-08 17:00:00,2020,1,8,17,0,20.7,0,0,0,0,0,0,0,0,97.74,,244.2275349,,nan                ,,,Cool
2020-01-08 18:00:00,2020,1,8,18,0,20.2,0,0,0,0,0,0,0,0,99.51,,227.1234509,,nan                ,,,Cool
2020-01-08 19:00:00,2020,1,8,19,0,19.8,0,0,0,0,0,0,0,0,100.0,,170.0654702,,nan                ,,,Cool
2020-01-08 20:00:00,2020,1,8,20,0,19.4,0,0,0,0,0,0,0,0,100.0,,125.8397086,,nan                ,,,Cool
2020-01-08 21:00:00,2020,1,8,21,0,19.0,0,0,0,0,0,0,0,0,100.0,,113.7074683,,nan                ,,,Cool
2020-01-08 22:00:00,2020,1,8,22,0,18.7,0,0,0,0,0,0,0,0,100.0,,109.9524604,,nan                ,,,Cool
2020-01-08 23:00:00,2020,1,8,23,0,18.4,0,0,0,0,0,0,0,0,100.0,,109.1985185,,nan                ,,,Cool
2020-01-09 00:00:00,2020,1,9,0,0,18.1,0,0,0,0,0,0,0,0,100.0,,110.0547403,,nan                ,,,Cool
2020-01-09 01:00:00,2020,1,9,1,0,19.2,0,0,0,0,0,0,0,0,97.89,,112.1564718,,nan                ,,,Cool
2020-01-09 02:00:00,2020,1,9,2,0,22.3,69,378,142,0,69,378,0,142,81.19,78.92,115.5781995,35.70931056,90                ,1.0,5.478260869565218,Cool
2020-01-09 03:00:00,2020,1,9,3,0,25.1,109,652,375,0,109,652,0,375,66.75,65.99,120.7513295,62.5960525,90                ,1.0,5.981651376146789,Warm
2020-01-09 04:00:00,2020,1,9,4,0,26.9,129,783,591,0,129,783,0,591,58.44,53.88,128.5893906,46.96185541,90                ,1.0,6.069767441860465,Warm
2020-01-09 05:00:00,2020,1,9,5,0,28.5,142,847,757,0,142,847,0,757,53.06,43.36,140.7196626,30.87524271,90                ,1.0,5.964788732394366,Warm
2020-01-09 06:00:00,2020,1,9,6,0,29.7,166,851,855,0,166,851,0,855,50.08,35.9,159.1820011,14.42837332,90                ,1.0,5.126506024096385,Warm
2020-01-09 07:00:00,2020,1,9,7,0,30.4,158,875,886,0,158,875,0,886,48.34,33.61,183.3242735,2.207216922,270                ,1.0,5.537974683544304,Warm
2020-01-09 08:00:00,2020,1,9,8,0,30.6,149,871,840,0,149,871,0,840,47.51,37.45,206.4054004,18.81204466,270                ,1.0,5.845637583892618,Warm
2020-01-09 09:00:00,2020,1,9,9,0,30.4,141,830,718,0,141,830,0,718,47.68,45.91,223.0585929,35.17469951,270                ,1.0,5.886524822695035,Warm
2020-01-09 10:00:00,2020,1,9,10,0,29.6,121,763,537,0,121,763,0,537,49.48,56.95,233.8609852,51.14367661,270                ,1.0,6.305785123966942,Warm
2020-01-09 11:00:00,2020,1,9,11,0,27.8,94,624,314,0,94,624,0,314,57.85,69.34,240.8778091,66.64867155,270                ,1.0,6.638297872340425,Warm
2020-01-09 12:00:00,2020,1,9,12,0,24.3,47,318,89,0,47,318,0,89,75.13,82.41,245.5319617,22.17403341,270                ,1.0,6.76595744680851,Cool
2020-01-09 13:00:00,2020,1,9,13,0,22.8,0,0,0,0,0,0,0,0,81.01,,248.5900067,,nan                ,,,Cool
2020-01-09 14:00:00,2020,1,9,14,0,21.9,0,0,0,0,0,0,0,0,85.16,,250.3859716,,nan                ,,,Cool
2020-01-09 15:00:00,2020,1,9,15,0,21.1,0,0,0,0,0,0,0,0,88.81,,250.9013303,,nan                ,,,Cool
2020-01-09 16:00:00,2020,1,9,16,0,20.4,0,0,0,0,0,0,0,0,91.92,,249.6026451,,nan                ,,,Cool
2020-01-09 17:00:00,2020,1,9,17,0,19.9,0,0,0,0,0,0,0,0,93.97,,244.5604957,,nan                ,,,Cool
2020-01-09 18:00:00,2020,1,9,18,0,19.5,0,0,0,0,0,0,0,0,95.68,,227.7180886,,nan                ,,,Cool
2020-01-09 19:00:00,2020,1,9,19,0,19.1,0,0,0,0,0,0,0,0,97.66,,170.4355611,,nan                ,,,Cool
2020-01-09 20:00:00,2020,1,9,20,0,18.8,0,0,0,0,0,0,0,0,99.32,,125.6297934,,nan                ,,,Cool
2020-01-09 21:00:00,2020,1,9,21,0,18.5,0,0,0,0,0,0,0,0,100.0,,113.4991721,,nan                ,,,Cool
2020-01-09 22:00:00,2020,1,9,22,0,18.3,0,0,0,0,0,0,0,0,100.0,,109.7724315,,nan                ,,,Cool
2020-01-09 23:00:00,2020,1,9,23,0,18.0,0,0,0,0,0,0,0,0,100.0,,109.0357606,,nan                ,,,Cool
2020-01-10 00:00:00,2020,1,10,0,0,17.8,0,0,0,1,0,0,0,0,100.0,,109.8992217,,nan                ,,,Cool
2020-01-10 01:00:00,2020,1,10,1,0,19.0,0,0,0,1,0,0,0,0,96.75,,111.999825,,nan                ,,,Cool
2020-01-10 02:00:00,2020,1,10,2,0,22.1,73,330,136,3,69,15,3,72,80.99,78.97,115.4123484,35.4191945,90                ,0.5294117647058824,0.21739130434782608,Cool
2020-01-10 03:00:00,2020,1,10,3,0,25.0,127,575,360,3,175,103,0,217,67.59,66.02,120.567416,62.67226654,90                ,0.6027777777777777,0.5885714285714285,Cool
2020-01-10 04:00:00,2020,1,10,4,0,26.8,167,685,571,3,241,396,0,475,61.33,53.88,128.3780821,47.04584568,90                ,0.8318739054290718,1.6431535269709543,Warm
2020-01-10 05:00:00,2020,1,10,5,0,28.2,199,730,730,3,306,436,0,623,57.84,43.32,140.4778118,30.96918687,90                ,0.8534246575342466,1.4248366013071896,Warm
2020-01-10 06:00:00,2020,1,10,6,0,28.9,179,817,842,3,330,483,0,722,56.79,35.81,158.9392665,14.53343145,90                ,0.8574821852731591,1.4636363636363636,Warm
2020-01-10 07:00:00,2020,1,10,7,0,29.4,184,823,870,0,184,823,0,870,55.68,33.46,183.1670418,2.091302723,270                ,1.0,4.4728260869565215,Warm
2020-01-10 08:00:00,2020,1,10,8,0,29.6,177,812,823,8,256,661,0,782,54.87,37.28,206.3769525,18.68695059,270                ,0.9501822600243013,2.58203125,Warm
2020-01-10 09:00:00,2020,1,10,9,0,29.2,186,731,697,8,194,690,0,676,55.66,45.74,223.1104899,35.0430715,270                ,0.96987087517934,3.556701030927835,Warm
2020-01-10 10:00:00,2020,1,10,10,0,28.2,160,658,520,7,163,587,0,485,58.09,56.8,233.9479326,51.00847558,270                ,0.9326923076923077,3.6012269938650308,Warm
2020-01-10 11:00:00,2020,1,10,11,0,26.6,121,513,303,3,121,513,5,303,64.16,69.2,240.980719,66.51270146,270                ,1.0,4.239669421487603,Warm
2020-01-10 12:00:00,2020,1,10,12,0,24.2,55,224,85,3,55,224,5,85,76.12,82.28,245.645765,22.57773694,270                ,1.0,4.072727272727272,Cool
2020-01-10 13:00:00,2020,1,10,13,0,22.8,0,0,0,3,0,0,0,0,83.1,,248.7162088,,nan                ,,,Cool
2020-01-10 14:00:00,2020,1,10,14,0,21.9,0,0,0,3,0,0,0,0,87.5,,250.5306357,,nan                ,,,Cool
2020-01-10 15:00:00,2020,1,10,15,0,21.1,0,0,0,3,0,0,0,0,91.42,,251.0765797,,nan                ,,,Cool
2020-01-10 16:00:00,2020,1,10,16,0,20.3,0,0,0,1,0,0,0,0,95.34,,249.8332447,,nan                ,,,Cool
2020-01-10 17:00:00,2020,1,10,17,0,19.7,0,0,0,0,0,0,0,0,98.08,,244.9053472,,nan                ,,,Cool
2020-01-10 18:00:00,2020,1,10,18,0,19.2,0,0,0,3,0,0,0,0,100.0,,228.3291999,,nan                ,,,Cool
2020-01-10 19:00:00,2020,1,10,19,0,18.7,0,0,0,3,0,0,0,0,100.0,,170.799443,,nan                ,,,Cool
2020-01-10 20:00:00,2020,1,10,20,0,18.3,0,0,0,1,0,0,0,0,100.0,,125.3950517,,nan                ,,,Cool
2020-01-10 21:00:00,2020,1,10,21,0,18.0,0,0,0,0,0,0,0,0,100.0,,113.2755533,,nan                ,,,Cool
2020-01-10 22:00:00,2020,1,10,22,0,17.7,0,0,0,1,0,0,0,0,100.0,,109.5816147,,nan                ,,,Cool
2020-01-10 23:00:00,2020,1,10,23,0,17.4,0,0,0,1,0,0,0,0,100.0,,108.8644825,,nan                ,,,Cool
2020-01-11 00:00:00,2020,1,11,0,0,17.2,0,0,0,0,0,0,0,0,100.0,,109.7364122,,nan                ,,,Cool
2020-01-11 01:00:00,2020,1,11,1,0,18.0,0,0,0,3,0,0,0,0,97.6,,111.8365599,,nan                ,,,Cool
2020-01-11 02:00:00,2020,1,11,2,0,20.8,70,374,142,3,72,85,3,88,82.37,79.02,115.2402184,35.14711907,90                ,0.6197183098591549,1.1805555555555556,Cool
2020-01-11 03:00:00,2020,1,11,3,0,23.8,113,648,377,0,113,648,0,377,66.95,66.04,120.3773769,62.74459792,90                ,1.0,5.734513274336283,Cool
2020-01-11 04:00:00,2020,1,11,4,0,25.9,137,774,594,0,137,774,0,594,58.76,53.87,128.1608177,47.12607553,90                ,1.0,5.649635036496351,Warm
2020-01-11 05:00:00,2020,1,11,5,0,27.4,152,837,762,3,336,343,0,585,54.15,43.28,140.2307032,31.05962206,90                ,0.7677165354330708,1.0208333333333333,Warm
2020-01-11 06:00:00,2020,1,11,6,0,28.5,158,871,865,0,158,871,0,865,51.08,35.71,158.6938436,14.63535748,90                ,1.0,5.512658227848101,Warm
2020-01-11 07:00:00,2020,1,11,7,0,29.1,162,874,892,0,162,874,0,892,49.53,33.31,183.0128588,1.978046092,270                ,1.0,5.395061728395062,Warm
2020-01-11 08:00:00,2020,1,11,8,0,29.3,160,857,844,0,160,857,0,844,48.77,37.11,206.3566636,18.56399504,270                ,1.0,5.35625,Warm
2020-01-11 09:00:00,2020,1,11,9,0,29.0,130,858,731,0,130,858,0,731,49.04,45.57,223.1717567,34.9130838,270                ,1.0,6.6,Warm
2020-01-11 10:00:00,2020,1,11,10,0,28.1,115,788,549,0,115,788,0,549,50.94,56.64,234.0436629,50.87449472,270                ,1.0,6.852173913043479,Warm
2020-01-11 11:00:00,2020,1,11,11,0,26.4,92,651,325,0,92,651,0,325,57.04,69.05,241.0916377,66.37764372,270                ,1.0,7.076086956521739,Warm
2020-01-11 12:00:00,2020,1,11,12,0,23.2,48,342,95,0,48,342,0,95,71.91,82.15,245.7670557,22.98219536,270                ,1.0,7.125,Cool
2020-01-11 13:00:00,2020,1,11,13,0,21.7,0,0,0,0,0,0,0,0,78.89,,248.8497074,,nan                ,,,Cool
2020-01-11 14:00:00,2020,1,11,14,0,20.9,0,0,0,0,0,0,0,0,83.73,,250.6827668,,nan                ,,,Cool
2020-01-11 15:00:00,2020,1,11,15,0,20.2,0,0,0,0,0,0,0,0,88.63,,251.25991,,nan                ,,,Cool
2020-01-11 16:00:00,2020,1,11,16,0,19.5,0,0,0,0,0,0,0,0,93.92,,250.0731922,,nan                ,,,Cool
2020-01-11 17:00:00,2020,1,11,17,0,19.0,0,0,0,0,0,0,0,0,98.35,,245.2619734,,nan                ,,,Cool
2020-01-11 18:00:00,2020,1,11,18,0,18.6,0,0,0,0,0,0,0,0,100.0,,228.9570119,,nan                ,,,Cool
2020-01-11 19:00:00,2020,1,11,19,0,18.3,0,0,0,0,0,0,0,0,100.0,,171.1571873,,nan                ,,,Cool
2020-01-11 20:00:00,2020,1,11,20,0,18.1,0,0,0,0,0,0,0,0,100.0,,125.1349018,,nan                ,,,Cool
2020-01-11 21:00:00,2020,1,11,21,0,18.0,0,0,0,0,0,0,0,0,100.0,,113.0365457,,nan                ,,,Cool
2020-01-11 22:00:00,2020,1,11,22,0,18.2,0,0,0,0,0,0,0,0,100.0,,109.3800471,,nan                ,,,Cool
2020-01-11 23:00:00,2020,1,11,23,0,18.3,0,0,0,0,0,0,0,0,100.0,,108.6847483,,nan                ,,,Cool
2020-01-12 00:00:00,2020,1,12,0,0,18.3,0,0,0,0,0,0,0,0,100.0,,109.5663854,,nan                ,,,Cool
2020-01-12 01:00:00,2020,1,12,1,0,19.6,0,0,0,0,0,0,0,0,98.73,,111.6667548,,nan                ,,,Cool
2020-01-12 02:00:00,2020,1,12,2,0,22.7,55,483,147,0,55,483,0,147,83.45,79.06,115.0618902,34.89287112,90                ,1.0,8.781818181818181,Cool
2020-01-12 03:00:00,2020,1,12,3,0,25.1,80,753,385,0,80,753,0,385,70.36,66.06,120.1812919,62.81299192,90                ,1.0,9.4125,Warm
2020-01-12 04:00:00,2020,1,12,4,0,26.8,94,864,604,0,94,864,0,604,62.26,53.86,127.9376663,47.20248385,90                ,1.0,9.191489361702128,Warm
2020-01-12 05:00:00,2020,1,12,5,0,28.3,107,912,771,0,107,912,0,771,57.11,43.22,139.9783748,31.14647797,90                ,1.0,8.523364485981308,Warm
2020-01-12 06:00:00,2020,1,12,6,0,29.3,168,846,856,0,168,846,0,856,53.86,35.6,158.4457358,14.73406994,90                ,1.0,5.035714285714286,Warm
2020-01-12 07:00:00,2020,1,12,7,0,30.0,165,861,886,1,165,861,0,886,51.04,33.15,182.8617907,1.867539805,270                ,1.0,5.218181818181818,Warm
2020-01-12 08:00:00,2020,1,12,8,0,30.2,152,865,843,0,152,865,0,843,49.7,36.93,206.3446713,18.4432802,270                ,1.0,5.690789473684211,Warm
2020-01-12 09:00:00,2020,1,12,9,0,29.8,221,676,696,3,341,245,0,513,50.16,45.4,223.2424843,34.7848445,270                ,0.7370689655172413,0.718475073313783,Warm
2020-01-12 10:00:00,2020,1,12,10,0,28.9,200,571,515,3,200,571,5,515,51.96,56.48,234.1482047,50.74184412,270                ,1.0,2.855,Warm
2020-01-12 11:00:00,2020,1,12,11,0,27.1,154,396,296,0,154,396,0,296,58.97,68.91,241.2105526,66.24360698,270                ,1.0,2.5714285714285716,Warm
2020-01-12 12:00:00,2020,1,12,12,0,24.5,61,133,80,3,61,133,5,80,72.64,82.02,245.895795,23.38713102,270                ,1.0,2.180327868852459,Cool
2020-01-12 13:00:00,2020,1,12,13,0,23.3,0,0,0,3,0,0,0,0,79.16,,248.9904452,,nan                ,,,Cool
2020-01-12 14:00:00,2020,1,12,14,0,22.2,0,0,0,1,0,0,0,0,86.06,,250.8422904,,nan                ,,,Cool
2020-01-12 15:00:00,2020,1,12,15,0,21.4,0,0,0,0,0,0,0,0,91.44,,251.451228,,nan                ,,,Cool
2020-01-12 16:00:00,2020,1,12,16,0,20.7,0,0,0,0,0,0,0,0,96.07,,250.3223749,,nan                ,,,Cool
2020-01-12 17:00:00,2020,1,12,17,0,20.3,0,0,0,0,0,0,0,0,98.77,,245.6302665,,nan                ,,,Cool
2020-01-12 18:00:00,2020,1,12,18,0,19.9,0,0,0,0,0,0,0,0,100.0,,229.6017747,,nan                ,,,Cool
2020-01-12 19:00:00,2020,1,12,19,0,19.5,0,0,0,1,0,0,0,0,100.0,,171.5088619,,nan                ,,,Cool
2020-01-12 20:00:00,2020,1,12,20,0,19.2,0,0,0,0,0,0,0,0,100.0,,124.8487446,,nan                ,,,Cool
2020-01-12 21:00:00,2020,1,12,21,0,18.9,0,0,0,0,0,0,0,0,100.0,,112.7820891,,nan                ,,,Cool
2020-01-12 22:00:00,2020,1,12,22,0,18.6,0,0,0,0,0,0,0,0,100.0,,109.16777,,nan                ,,,Cool
2020-01-12 23:00:00,2020,1,12,23,0,18.4,0,0,0,0,0,0,0,0,100.0,,108.4966245,,nan                ,,,Cool
2020-01-13 00:00:00,2020,1,13,0,0,18.2,0,0,0,0,0,0,0,0,100.0,,109.3892158,,nan                ,,,Cool
2020-01-13 01:00:00,2020,1,13,1,0,19.4,0,0,0,0,0,0,0,0,100.0,,111.4904874,,nan                ,,,Cool
2020-01-13 02:00:00,2020,1,13,2,0,22.4,87,193,124,0,87,193,1,124,83.76,79.1,114.8774431,34.65624988,90                ,1.0,2.218390804597701,Cool
2020-01-13 03:00:00,2020,1,13,3,0,24.7,171,436,348,0,171,436,0,348,71.33,66.08,119.979238,62.87739958,90                ,1.0,2.5497076023391814,Cool
2020-01-13 04:00:00,2020,1,13,4,0,26.6,215,586,561,3,233,429,0,486,62.74,53.85,127.708693,47.27501566,90                ,0.8663101604278075,1.8412017167381973,Warm
2020-01-13 05:00:00,2020,1,13,5,0,28.2,232,686,732,8,257,561,0,667,56.14,43.16,139.7208585,31.22969066,90                ,0.9112021857923497,2.1828793774319064,Warm
2020-01-13 06:00:00,2020,1,13,6,0,29.2,272,682,827,8,319,526,0,747,51.73,35.48,158.1949393,14.82949388,90                ,0.9032648125755743,1.6489028213166144,Warm
2020-01-13 07:00:00,2020,1,13,7,0,29.9,259,714,858,3,435,148,0,559,49.06,32.98,182.7139029,1.759870259,270                ,0.6515151515151515,0.34022988505747126,Warm
2020-01-13 08:00:00,2020,1,13,8,0,30.2,248,704,812,3,396,291,0,629,47.69,36.74,206.341117,18.32490217,270                ,0.7746305418719212,0.7348484848484849,Warm
2020-01-13 09:00:00,2020,1,13,9,0,29.9,265,592,682,3,314,373,0,577,48.01,45.22,223.3227649,34.65845607,270                ,0.8460410557184751,1.1878980891719746,Warm
2020-01-13 10:00:00,2020,1,13,10,0,29.0,229,496,504,3,229,496,5,504,50.2,56.32,234.2615852,50.61062872,270                ,1.0,2.165938864628821,Warm
2020-01-13 11:00:00,2020,1,13,11,0,27.2,165,343,289,3,165,343,5,289,57.85,68.77,241.3374492,66.11069516,270                ,1.0,2.0787878787878786,Warm
2020-01-13 12:00:00,2020,1,13,12,0,24.2,59,124,77,8,59,124,5,77,71.59,81.89,246.0319432,23.79227089,270                ,1.0,2.1016949152542375,Cool
2020-01-13 13:00:00,2020,1,13,13,0,22.7,0,0,0,3,0,0,0,0,77.07,,249.1383641,,nan                ,,,Cool
2020-01-13 14:00:00,2020,1,13,14,0,21.7,0,0,0,3,0,0,0,0,81.45,,251.0091324,,nan                ,,,Cool
2020-01-13 15:00:00,2020,1,13,15,0,20.8,0,0,0,8,0,0,0,0,86.07,,251.650442,,nan                ,,,Cool
2020-01-13 16:00:00,2020,1,13,16,0,20.0,0,0,0,3,0,0,0,0,89.98,,250.580683,,nan                ,,,Cool
2020-01-13 17:00:00,2020,1,13,17,0,19.4,0,0,0,3,0,0,0,0,92.48,,246.0101262,,nan                ,,,Cool
2020-01-13 18:00:00,2020,1,13,18,0,18.9,0,0,0,3,0,0,0,0,94.07,,230.263759,,nan                ,,,Cool
2020-01-13 19:00:00,2020,1,13,19,0,18.5,0,0,0,3,0,0,0,0,94.99,,171.8545262,,nan                ,,,Cool
2020-01-13 20:00:00,2020,1,13,20,0,18.1,0,0,0,1,0,0,0,0,96.05,,124.5359636,,nan                ,,,Cool
2020-01-13 21:00:00,2020,1,13,21,0,17.8,0,0,0,1,0,0,0,0,96.48,,112.5121301,,nan                ,,,Cool
2020-01-13 22:00:00,2020,1,13,22,0,17.5,0,0,0,8,0,0,0,0,97.0,,108.9448297,,nan                ,,,Cool
2020-01-13 23:00:00,2020,1,13,23,0,17.3,0,0,0,7,0,0,0,0,97.1,,108.3001806,,nan                ,,,Cool
2020-01-14 00:00:00,2020,1,14,0,0,17.1,0,0,0,8,0,0,0,0,97.15,,109.2049796,,nan                ,,,Cool
2020-01-14 01:00:00,2020,1,14,1,0,18.1,0,0,0,8,0,0,0,0,92.68,,111.3078364,,nan                ,,,Cool
2020-01-14 02:00:00,2020,1,14,2,0,21.1,79,252,127,7,79,252,5,127,76.73,79.13,114.6869559,34.43706946,90                ,1.0,3.189873417721519,Cool
2020-01-14 03:00:00,2020,1,14,3,0,24.3,145,516,355,3,135,459,0,321,60.94,66.09,119.7712906,62.93777669,90                ,0.9042253521126761,3.4,Cool
2020-01-14 04:00:00,2020,1,14,4,0,26.4,179,663,571,3,182,584,0,526,53.34,53.83,127.4739593,47.34362098,90                ,0.9211908931698775,3.208791208791209,Warm
2020-01-14 05:00:00,2020,1,14,5,0,28.1,199,743,742,0,199,743,0,742,47.94,43.1,139.4581814,31.30920145,90                ,1.0,3.7336683417085426,Warm
2020-01-14 06:00:00,2020,1,14,6,0,29.4,266,688,826,8,303,581,0,776,44.16,35.36,157.9414455,14.92155962,90                ,0.9394673123486683,1.9174917491749175,Warm
2020-01-14 07:00:00,2020,1,14,7,0,30.1,263,710,860,6,402,360,0,704,42.01,32.81,182.5692618,1.655118651,270                ,0.8186046511627907,0.8955223880597015,Warm
2020-01-14 08:00:00,2020,1,14,8,0,30.3,249,707,817,7,278,623,0,779,40.95,36.55,206.3461469,18.20895216,270                ,0.9534883720930233,2.241007194244604,Warm
2020-01-14 09:00:00,2020,1,14,9,0,30.0,206,712,709,7,206,712,5,709,41.13,45.04,223.4126917,34.53401651,270                ,1.0,3.4563106796116503,Warm
2020-01-14 10:00:00,2020,1,14,10,0,29.1,178,632,530,8,188,525,0,481,43.02,56.16,234.3838306,50.48094945,270                ,0.9075471698113208,2.7925531914893615,Warm
2020-01-14 11:00:00,2020,1,14,11,0,27.0,134,487,311,3,134,487,5,311,51.59,68.62,241.4723114,65.97900868,270                ,1.0,3.6343283582089554,Warm
2020-01-14 12:00:00,2020,1,14,12,0,23.5,59,214,90,8,59,214,5,90,67.13,81.76,246.1754588,24.19734291,270                ,1.0,3.6271186440677967,Cool
2020-01-14 13:00:00,2020,1,14,13,0,21.9,0,0,0,3,0,0,0,0,74.31,,249.2934049,,nan                ,,,Cool
2020-01-14 14:00:00,2020,1,14,14,0,20.7,0,0,0,0,0,0,0,0,81.23,,251.1832177,,nan                ,,,Cool
2020-01-14 15:00:00,2020,1,14,15,0,19.9,0,0,0,0,0,0,0,0,85.67,,251.8574607,,nan                ,,,Cool
2020-01-14 16:00:00,2020,1,14,16,0,19.2,0,0,0,0,0,0,0,0,89.14,,250.848009,,nan                ,,,Cool
2020-01-14 17:00:00,2020,1,14,17,0,18.6,0,0,0,0,0,0,0,0,91.82,,246.401457,,nan                ,,,Cool
2020-01-14 18:00:00,2020,1,14,18,0,18.1,0,0,0,0,0,0,0,0,93.88,,230.9432507,,nan                ,,,Cool
2020-01-14 19:00:00,2020,1,14,19,0,17.6,0,0,0,0,0,0,0,0,96.08,,172.1942262,,nan                ,,,Cool
2020-01-14 20:00:00,2020,1,14,20,0,17.2,0,0,0,0,0,0,0,0,97.68,,124.1959267,,nan                ,,,Cool
2020-01-14 21:00:00,2020,1,14,21,0,16.8,0,0,0,0,0,0,0,0,99.43,,112.2266239,,nan                ,,,Cool
2020-01-14 22:00:00,2020,1,14,22,0,16.4,0,0,0,0,0,0,0,0,100.0,,108.7112785,,nan                ,,,Cool
2020-01-14 23:00:00,2020,1,14,23,0,16.0,0,0,0,0,0,0,0,0,100.0,,108.0954897,,nan                ,,,Cool
2020-01-15 00:00:00,2020,1,15,0,0,15.6,0,0,0,0,0,0,0,0,100.0,,109.0137551,,nan                ,,,Cool
2020-01-15 01:00:00,2020,1,15,1,0,16.8,0,0,0,0,0,0,0,0,96.51,,111.1188815,,nan                ,,,Cool
2020-01-15 02:00:00,2020,1,15,2,0,19.8,66,400,141,0,66,400,0,141,81.06,79.16,114.4905081,34.23516157,90                ,1.0,6.0606060606060606,Cool
2020-01-15 03:00:00,2020,1,15,3,0,23.5,103,684,381,0,103,684,0,381,61.88,66.09,119.5575249,62.99408263,90                ,1.0,6.640776699029126,Cool
2020-01-15 04:00:00,2020,1,15,4,0,25.7,121,819,605,0,121,819,0,605,52.43,53.8,127.2335257,47.40825367,90                ,1.0,6.768595041322314,Warm
2020-01-15 05:00:00,2020,1,15,5,0,27.3,130,891,781,0,130,891,0,781,46.93,43.03,139.190368,31.38495557,90                ,1.0,6.8538461538461535,Warm
2020-01-15 06:00:00,2020,1,15,6,0,28.6,131,926,888,0,131,926,0,888,43.02,35.23,157.6852426,15.01020145,90                ,1.0,7.068702290076335,Warm
2020-01-15 07:00:00,2020,1,15,7,0,29.4,130,936,919,0,130,936,0,919,40.97,32.63,182.4279373,1.553362413,270                ,1.0,7.2,Warm
2020-01-15 08:00:00,2020,1,15,8,0,29.6,127,927,874,0,127,927,0,874,40.61,36.35,206.3599137,18.09551793,270                ,1.0,7.299212598425197,Warm
2020-01-15 09:00:00,2020,1,15,9,0,29.4,126,876,748,0,126,876,0,748,41.52,44.86,223.5123593,34.41162084,270                ,1.0,6.9523809523809526,Warm
2020-01-15 10:00:00,2020,1,15,10,0,28.6,112,807,563,0,112,807,0,563,44.0,55.99,234.5149654,50.35290478,270                ,1.0,7.205357142857143,Warm
2020-01-15 11:00:00,2020,1,15,11,0,26.8,90,667,335,0,90,667,0,335,52.29,68.47,241.6151208,65.84864591,270                ,1.0,7.411111111111111,Warm
2020-01-15 12:00:00,2020,1,15,12,0,23.3,50,363,103,0,50,363,0,103,71.21,81.63,246.3262981,24.60207117,270                ,1.0,7.26,Cool
2020-01-15 13:00:00,2020,1,15,13,0,21.9,0,0,0,0,0,0,0,0,77.97,,249.4555064,,nan                ,,,Cool
2020-01-15 14:00:00,2020,1,15,14,0,21.3,0,0,0,0,0,0,0,0,81.46,,251.3644701,,nan                ,,,Cool
2020-01-15 15:00:00,2020,1,15,15,0,20.6,0,0,0,0,0,0,0,0,85.36,,252.0721918,,nan                ,,,Cool
2020-01-15 16:00:00,2020,1,15,16,0,19.9,0,0,0,0,0,0,0,0,88.93,,251.1242452,,nan                ,,,Cool
2020-01-15 17:00:00,2020,1,15,17,0,19.4,0,0,0,0,0,0,0,0,91.05,,246.8041651,,nan                ,,,Cool
2020-01-15 18:00:00,2020,1,15,18,0,18.8,0,0,0,0,0,0,0,0,93.56,,231.6405443,,nan                ,,,Cool
2020-01-15 19:00:00,2020,1,15,19,0,18.4,0,0,0,1,0,0,0,0,94.93,,172.5279865,,nan                ,,,Cool
2020-01-15 20:00:00,2020,1,15,20,0,18.0,0,0,0,1,0,0,0,0,96.32,,123.827989,,nan                ,,,Cool
2020-01-15 21:00:00,2020,1,15,21,0,17.7,0,0,0,1,0,0,0,0,97.31,,111.9255362,,nan                ,,,Cool
2020-01-15 22:00:00,2020,1,15,22,0,17.3,0,0,0,0,0,0,0,0,99.02,,108.4671762,,nan                ,,,Cool
